"somewhere","in"
"in","here"
"here","telling"
"telling","you"
"you","how"
"how","to"
"to","get"
"get","past"
"past","a"
"a","giant"
"giant","three-headed"
"three-headed","dog"
"dog","so"
"so","what"
"what","do"
"do","we"
"we","do"
"do","harry"
"harry","the"
"the","light"
"light","of"
"of","adventure"
"adventure","was"
"was","kindling"
"kindling","again"
"again","in"
"in","ron"
"ron","eyes"
"eyes","but"
"but","hermione"
"hermione","answered"
"answered","before"
"before","harry"
"harry","could"
"could","go"
"go","to"
"to","dumbledore"
"dumbledore","that"
"that","what"
"what","we"
"we","should"
"should","have"
"have","done"
"done","ages"
"ages","ago"
"ago","if"
"if","we"
"we","try"
"try","anything"
"anything","ourselves"
"ourselves","we"
"we","be"
"be","thrown"
"thrown","out"
"out","for"
"for","sure"
"sure","but"
"but","we"
"we","got"
"got","no"
"no","proof"
"proof","said"
"said","harry"
"harry","quirrell"
"quirrell","too"
"too","scared"
"scared","to"
"to","back"
"back","us"
"us","up"
"up","snape"
"snape","only"
"only","got"
"got","to"
"to","say"
"say","he"
"he","does"
"does","n't"
"n't","know"
"know","how"
"how","the"
"the","troll"
"troll","got"
"got","in"
"in","at"
"at","halloween"
"halloween","and"
"and","that"
"that","he"
"he","was"
"was","nowhere"
"nowhere","near"
"near","the"
"the","third"
"third","floor"
"floor","who"
"who","do"
"do","you"
"you","think"
"think","they"
"they","believe"
"believe","him"
"him","or"
"or","us"
"us","it"
"it","not"
"not","exactly"
"exactly","a"
"a","secret"
"secret","we"
"we","hate"
"hate","him"
"him","dumbledore"
"dumbledore","think"
"think","we"
"we","made"
"made","it"
"it","up"
"up","to"
"to","get"
"get","him"
"him","sacked"
"sacked","filch"
"filch","would"
"would","n't"
"n't","help"
"help","us"
"us","if"
"if","his"
"his","life"
"life","depended"
"depended","on"
"on","it"
"it","he"
"he","too"
"too","friendly"
"friendly","with"
"with","snape"
"snape","and"
"and","the"
"the","more"
"more","students"
"students","get"
"get","thrown"
"thrown","out"
"out","the"
"the","better"
"better","he"
"he","think"
"think","and"
"and","do"
"do","n't"
"n't","forget"
"forget","we"
"we","not"
"not","supposed"
"supposed","to"
"to","know"
"know","about"
"about","the"
"the","stone"
"stone","or"
"or","fluffy"
"fluffy","that"
"that","take"
"take","a"
"a","lot"
"lot","of"
"of","explaining"
"explaining","hermione"
"hermione","looked"
"looked","convinced"
"convinced","but"
"but","ron"
"ron","did"
"did","n't"
"n't","if"
"if","we"
"we","just"
"just","do"
"do","a"
"a","bit"
"bit","of"
"of","poking"
"poking","around"
"around","no"
"no","said"
"said","harry"
"harry","flatly"
"flatly","we"
"we","done"
"done","enough"
"enough","poking"
"poking","around"
"around","he"
"he","pulled"
"pulled","a"
"a","map"
"map","of"
"of","jupiter"
"jupiter","toward"
"toward","him"
"him","and"
"and","started"
"started","to"
"to","learn"
"learn","the"
"the","names"
"names","of"
"of","its"
"its","moons"
"moons","the"
"the","following"
"following","morning"
"morning","notes"
"notes","were"
"were","delivered"
"delivered","to"
"to","harry"
"harry","hermione"
"hermione","and"
"and","neville"
"neville","at"
"at","the"
"the","breakfast"
"breakfast","table"
"table","they"
"they","were"
"were","all"
"all","the"
"the","same"
"same","your"
"your","detention"
"detention","will"
"will","take"
"take","place"
"place","at"
"at","eleven"
"eleven","o'clock"
"o'clock","tonight"
"tonight","meet"
"meet","mr."
"mr.","filch"
"filch","in"
"in","the"
"the","entrance"
"entrance","hall"
"hall","professor"
"professor","mcgonagall"
"mcgonagall","harry"
"harry","had"
"had","forgotten"
"forgotten","they"
"they","still"
"still","had"
"had","detentions"
"detentions","to"
"to","do"
"do","in"
"in","the"
"the","furor"
"furor","over"
"over","the"
"the","points"
"points","they"
"they","lost"
"lost","he"
"he","half"
"half","expected"
"expected","hermione"
"hermione","to"
"to","complain"
"complain","that"
"that","this"
"this","was"
"was","a"
"a","whole"
"whole","night"
"night","of"
"of","studying"
"studying","lost"
"lost","but"
"but","she"
"she","did"
"did","n't"
"n't","say"
"say","a"
"a","word"
"word","like"
"like","harry"
"harry","she"
"she","felt"
"felt","they"
"they","deserved"
"deserved","what"
"what","they"
"they","got"
"got","at"
"at","eleven"
"eleven","o'clock"
"o'clock","that"
"that","night"
"night","they"
"they","said"
"said","good-bye"
"good-bye","to"
"to","ron"
"ron","in"
"in","the"
"the","common"
"common","room"
"room","and"
"and","went"
"went","down"
"down","to"
"to","the"
"the","entrance"
"entrance","hall"
"hall","with"
"with","neville"
"neville","filch"
"filch","was"
"was","already"
"already","there"
"there","and"
"and","so"
"so","was"
"was","malfoy"
"malfoy","harry"
"harry","had"
"had","also"
"also","forgotten"
"forgotten","that"
"that","malfoy"
"malfoy","had"
"had","gotten"
"gotten","a"
"a","detention"
"detention","too"
"too","follow"
"follow","me"
"me","said"
"said","filch"
"filch","lighting"
"lighting","a"
"a","lamp"
"lamp","and"
"and","leading"
"leading","them"
"them","outside"
"outside","i"
"i","bet"
"bet","you"
"you","think"
"think","twice"
"twice","about"
"about","breaking"
"breaking","a"
"a","school"
"school","rule"
"rule","again"
"again","wo"
"wo","n't"
"n't","you"
"you","eh"
"eh","he"
"he","said"
"said","leering"
"leering","at"
"at","them"
"them","oh"
"oh","yes"
"yes","hard"
"hard","work"
"work","and"
"and","pain"
"pain","are"
"are","the"
"the","best"
"best","teachers"
"teachers","if"
"if","you"
"you","ask"
"ask","me"
"me","it"
"it","just"
"just","a"
"a","pity"
"pity","they"
"they","let"
"let","the"
"the","old"
"old","punishments"
"punishments","die"
"die","out"
"out","hang"
"hang","you"
"you","by"
"by","your"
"your","wrists"
"wrists","from"
"from","the"
"the","ceiling"
"ceiling","for"
"for","a"
"a","few"
"few","days"
"days","i"
"i","got"
"got","the"
"the","chains"
"chains","still"
"still","in"
"in","my"
"my","office"
"office","keep"
"keep","well"
"well","oiled"
"oiled","in"
"in","case"
"case","they"
"they","ever"
"ever","needed"
"needed","right"
"right","off"
"off","we"
"we","go"
"go","and"
"and","do"
"do","n't"
"n't","think"
"think","of"
"of","running"
"running","off"
"off","now"
"now","it"
"it","be"
"be","worse"
"worse","for"
"for","you"
"you","if"
"if","you"
"you","do"
"do","they"
"they","marched"
"marched","off"
"off","across"
"across","the"
"the","dark"
"dark","grounds"
"grounds","neville"
"neville","kept"
"kept","sniffing"
"sniffing","harry"
"harry","wondered"
"wondered","what"
"what","their"
"their","punishment"
"punishment","was"
"was","going"
"going","to"
"to","be"
"be","it"
"it","must"
"must","be"
"be","something"
"something","really"
"really","horrible"
"horrible","or"
"or","filch"
"filch","would"
"would","n't"
"n't","be"
"be","sounding"
"sounding","so"
"so","delighted"
"delighted","the"
"the","moon"
"moon","was"
"was","bright"
"bright","but"
"but","clouds"
"clouds","scudding"
"scudding","across"
"across","it"
"it","kept"
"kept","throwing"
"throwing","them"
"them","into"
"into","darkness"
"darkness","ahead"
"ahead","harry"
"harry","could"
"could","see"
"see","the"
"the","lighted"
"lighted","windows"
"windows","of"
"of","hagrid"
"hagrid","hut"
"hut","then"
"then","they"
"they","heard"
"heard","a"
"a","distant"
"distant","shout"
"shout","is"
"is","that"
"that","you"
"you","filch"
"filch","hurry"
"hurry","up"
"up","i"
"i","want"
"want","ter"
"ter","get"
"get","started"
"started","harry"
"harry","heart"
"heart","rose"
"rose","if"
"if","they"
"they","were"
"were","going"
"going","to"
"to","be"
"be","working"
"working","with"
"with","hagrid"
"hagrid","it"
"it","would"
"would","n't"
"n't","be"
"be","so"
"so","bad"
"bad","his"
"his","relief"
"relief","must"
"must","have"
"have","showed"
"showed","in"
"in","his"
"his","because"
"because","filch"
"filch","said"
"said","i"
"i","suppose"
"suppose","you"
"you","think"
"think","you"
"you","be"
"be","enjoying"
"enjoying","yourself"
"yourself","with"
"with","that"
"that","oaf"
"oaf","well"
"well","think"
"think","again"
"again","boy"
"boy","it"
"it","into"
"into","the"
"the","forest"
"forest","you"
"you","going"
"going","and"
"and","i"
"i","much"
"much","mistaken"
"mistaken","if"
"if","you"
"you","all"
"all","come"
"come","out"
"out","in"
"in","one"
"one","piece"
"piece","at"
"at","this"
"this","neville"
"neville","let"
"let","out"
"out","a"
"a","little"
"little","moan"
"moan","and"
"and","malfoy"
"malfoy","stopped"
"stopped","dead"
"dead","in"
"in","his"
"his","tracks"
"tracks","the"
"the","forest"
"forest","he"
"he","repeated"
"repeated","and"
"and","he"
"he","did"
"did","n't"
"n't","sound"
"sound","quite"
"quite","as"
"as","cool"
"cool","as"
"as","usual"
"usual","we"
"we","ca"
"ca","n't"
"n't","go"
"go","in"
"in","there"
"there","at"
"at","night"
"night","there"
"there","all"
"all","sorts"
"sorts","of"
"of","things"
"things","in"
"in","there"
"there","werewolves"
"werewolves","i"
"i","heard"
"heard","neville"
"neville","clutched"
"clutched","the"
"the","sleeve"
"sleeve","of"
"of","harry"
"harry","robe"
"robe","and"
"and","made"
"made","a"
"a","choking"
"choking","noise"
"noise","that"
"that","your"
"your","problem"
"problem","is"
"is","n't"
"n't","it"
"it","said"
"said","filch"
"filch","his"
"his","voice"
"voice","cracking"
"cracking","with"
"with","glee"
"glee","should"
"should","thought"
"thought","of"
"of","them"
"them","werewolves"
"werewolves","before"
"before","you"
"you","got"
"got","in"
"in","trouble"
"trouble","should"
"should","n't"
"n't","you"
"you","hagrid"
"hagrid","came"
"came","striding"
"striding","toward"
"toward","them"
"them","out"
"out","of"
"of","the"
"the","dark"
"dark","fang"
"fang","at"
"at","his"
"his","heel"
"heel","he"
"he","was"
"was","carrying"
"carrying","his"
"his","large"
"large","crossbow"
"crossbow","and"
"and","a"
"a","quiver"
"quiver","of"
"of","arrows"
"arrows","hung"
"hung","over"
"over","his"
"his","shoulder"
"shoulder","abou"
"abou","time"
"time","he"
"he","said"
"said","i"
"i","bin"
"bin","waitin"
"waitin","fer"
"fer","half"
"half","an"
"an","hour"
"hour","already"
"already","all"
"all","right"
"right","harry"
"harry","hermione"
"hermione","i"
"i","should"
"should","n't"
"n't","be"
"be","too"
"too","friendly"
"friendly","to"
"to","them"
"them","hagrid"
"hagrid","said"
"said","filch"
"filch","coldly"
"coldly","they"
"they","here"
"here","to"
"to","be"
"be","punished"
"punished","after"
"after","all"
"all","that"
"that","why"
"why","yer"
"yer","late"
"late","is"
"is","it"
"it","said"
"said","hagrid"
"hagrid","frowning"
"frowning","at"
"at","filch"
"filch","bin"
"bin","lecturin"
"lecturin","them"
"them","eh"
"eh","your"
"your","place"
"place","ter"
"ter","do"
"do","that"
"that","yeh"
"yeh","done"
"done","yer"
"yer","bit"
"bit","i"
"i","take"
"take","over"
"over","from"
"from","here"
"here","i"
"i","be"
"be","back"
"back","at"
"at","dawn"
"dawn","said"
"said","filch"
"filch","for"
"for","what"
"what","left"
"left","of"
"of","them"
"them","he"
"he","added"
"added","nastily"
"nastily","and"
"and","he"
"he","turned"
"turned","and"
"and","started"
"started","back"
"back","toward"
"toward","the"
"the","castle"
"castle","his"
"his","lamp"
"lamp","bobbing"
"bobbing","away"
"away","in"
"in","the"
"the","darkness"
"darkness","malfoy"
"malfoy","now"
"now","turned"
"turned","to"
"to","hagrid"
"hagrid","i"
"i","not"
"not","going"
"going","in"
"in","that"
"that","forest"
"forest","he"
"he","said"
"said","and"
"and","harry"
"harry","was"
"was","pleased"
"pleased","to"
"to","hear"
"hear","the"
"the","note"
"note","of"
"of","panic"
"panic","in"
"in","his"
"his","voice"
"voice","yeh"
"yeh","are"
"are","if"
"if","yeh"
"yeh","want"
"want","ter"
"ter","stay"
"stay","at"
"at","hogwarts"
"hogwarts","said"
"said","hagrid"
"hagrid","fiercely"
"fiercely","yeh"
"yeh","done"
"done","wrong"
"wrong","an"
"an","now"
"now","yehve"
"yehve","got"
"got","ter"
"ter","pay"
"pay","fer"
"fer","it"
"it","but"
"but","this"
"this","is"
"is","servant"
"servant","stuff"
"stuff","it"
"it","not"
"not","for"
"for","students"
"students","to"
"to","do"
"do","i"
"i","thought"
"thought","we"
"we","be"
"be","copying"
"copying","lines"
"lines","or"
"or","something"
"something","if"
"if","my"
"my","father"
"father","knew"
"knew","i"
"i","was"
"was","doing"
"doing","this"
"this","he"
"he","tell"
"tell","yer"
"yer","that"
"that","how"
"how","it"
"it","is"
"is","at"
"at","hogwarts"
"hogwarts","hagrid"
"hagrid","growled"
"growled","copyin"
"copyin","lines"
"lines","what"
"what","good"
"good","that"
"that","ter"
"ter","anyone"
"anyone","yeh"
"yeh","do"
"do","summat"
"summat","useful"
"useful","or"
"or","yeh"
"yeh","get"
"get","out"
"out","if"
"if","yeh"
"yeh","think"
"think","yer"
"yer","father"
"father","rather"
"rather","you"
"you","were"
"were","expelled"
"expelled","then"
"then","get"
"get","back"
"back","off"
"off","ter"
"ter","the"
"the","castle"
"castle","an"
"an","pack"
"pack","go"
"go","on"
"on","malfoy"
"malfoy","did"
"did","n't"
"n't","move"
"move","he"
"he","looked"
"looked","at"
"at","hagrid"
"hagrid","furiously"
"furiously","but"
"but","then"
"then","dropped"
"dropped","his"
"his","gaze"
"gaze","right"
"right","then"
"then","said"
"said","hagrid"
"hagrid","now"
"now","listen"
"listen","carefully"
"carefully","it"
"it","dangerous"
"dangerous","what"
"what","we"
"we","gon"
"gon","na"
"na","do"
"do","tonight"
"tonight","an"
"an","i"
"i","don"
"don","want"
"want","no"
"no","one"
"one","takin"
"takin","risks"
"risks","follow"
"follow","me"
"me","over"
"over","here"
"here","a"
"a","moment"
"moment","he"
"he","led"
"led","them"
"them","to"
"to","the"
"the","very"
"very","edge"
"edge","of"
"of","the"
"the","forest"
"forest","holding"
"holding","his"
"his","lamp"
"lamp","up"
"up","high"
"high","he"
"he","pointed"
"pointed","down"
"down","a"
"a","narrow"
"narrow","winding"
"winding","earth"
"earth","track"
"track","that"
"that","disappeared"
"disappeared","into"
"into","the"
"the","thick"
"thick","black"
"black","trees"
"trees","a"
"a","light"
"light","breeze"
"breeze","lifted"
"lifted","their"
"their","hair"
"hair","as"
"as","they"
"they","looked"
"looked","into"
"into","the"
"the","forest"
"forest","look"
"look","there"
"there","said"
"said","hagrid"
"hagrid","see"
"see","that"
"that","stuff"
"stuff","shinin"
"shinin","on"
"on","the"
"the","ground"
"ground","silvery"
"silvery","stuff"
"stuff","that"
"that","unicorn"
"unicorn","blood"
"blood","there"
"there","a"
"a","unicorn"
"unicorn","in"
"in","there"
"there","bin"
"bin","hurt"
"hurt","badly"
"badly","by"
"by","summat"
"summat","this"
"this","is"
"is","the"
"the","second"
"second","time"
"time","in"
"in","a"
"a","week"
"week","i"
"i","found"
"found","one"
"one","dead"
"dead","last"
"last","wednesday"
"wednesday","we"
"we","gon"
"gon","na"
"na","try"
"try","an"
"an","find"
"find","the"
"the","poor"
"poor","thing"
"thing","we"
"we","might"
"might","have"
"have","ter"
"ter","put"
"put","it"
"it","out"
"out","of"
"of","its"
"its","misery"
"misery","and"
"and","what"
"what","if"
"if","whatever"
"whatever","hurt"
"hurt","the"
"the","unicorn"
"unicorn","finds"
"finds","us"
"us","first"
"first","said"
"said","malfoy"
"malfoy","unable"
"unable","to"
"to","keep"
"keep","the"
"the","fear"
"fear","out"
"out","of"
"of","his"
"his","voice"
"voice","there"
"there","nothin"
"nothin","that"
"that","lives"
"lives","in"
"in","the"
"the","forest"
"forest","that"
"that","hurt"
"hurt","yeh"
"yeh","if"
"if","yer"
"yer","with"
"with","me"
"me","or"
"or","fang"
"fang","said"
"said","hagrid"
"hagrid","an"
"an","keep"
"keep","ter"
"ter","the"
"the","path"
"path","right"
"right","now"
"now","we"
"we","gon"
"gon","na"
"na","split"
"split","inter"
"inter","two"
"two","parties"
"parties","an"
"an","follow"
"follow","the"
"the","trail"
"trail","in"
"in","diff'rent"
"diff'rent","directions"
"directions","there"
"there","blood"
"blood","all"
"all","over"
"over","the"
"the","place"
"place","it"
"it","must"
"must","bin"
"bin","staggerin"
"staggerin","around"
"around","since"
"since","last"
"last","night"
"night","at"
"at","least"
"least","i"
"i","want"
"want","fang"
"fang","said"
"said","malfoy"
"malfoy","quickly"
"quickly","looking"
"looking","at"
"at","fang"
"fang","long"
"long","teeth"
"teeth","all"
"all","right"
"right","but"
"but","i"
"i","warn"
"warn","yeh"
"yeh","he"
"he","a"
"a","coward"
"coward","said"
"said","hagrid."
"hagrid.","so"
"so","me"
"me","harry"
"harry","an"
"an","hermione"
"hermione","go"
"go","one"
"one","way"
"way","an"
"an","draco"
"draco","neville"
"neville","an"
"an","fang"
"fang","go"
"go","the"
"the","other"
"other","now"
"now","if"
"if","any"
"any","of"
"of","us"
"us","finds"
"finds","the"
"the","unicorn"
"unicorn","we"
"we","send"
"send","up"
"up","green"
"green","sparks"
"sparks","right"
"right","get"
"get","yer"
"yer","wands"
"wands","out"
"out","an"
"an","practice"
"practice","now"
"now","that"
"that","it"
"it","an"
"an","if"
"if","anyone"
"anyone","gets"
"gets","in"
"in","trouble"
"trouble","send"
"send","up"
"up","red"
"red","sparks"
"sparks","an"
"an","we"
"we","all"
"all","come"
"come","an"
"an","find"
"find","yeh"
"yeh","so"
"so","be"
"be","careful"
"careful","let"
"let","go"
"go","the"
"the","forest"
"forest","was"
"was","black"
"black","and"
"and","silent"
"silent","a"
"a","little"
"little","way"
"way","into"
"into","it"
"it","they"
"they","reached"
"reached","a"
"a","fork"
"fork","in"
"in","the"
"the","earth"
"earth","path"
"path","and"
"and","harry"
"harry","hermione"
"hermione","and"
"and","hagrid"
"hagrid","took"
"took","the"
"the","left"
"left","path"
"path","while"
"while","malfoy"
"malfoy","neville"
"neville","and"
"and","fang"
"fang","took"
"took","the"
"the","right"
"right","they"
"they","walked"
"walked","in"
"in","silence"
"silence","their"
"their","eyes"
"eyes","on"
"on","the"
"the","ground"
"ground","every"
"every","now"
"now","and"
"and","then"
"then","a"
"a","ray"
"ray","of"
"of","moonlight"
"moonlight","through"
"through","the"
"the","branches"
"branches","above"
"above","lit"
"lit","a"
"a","spot"
"spot","of"
"of","silver-blue"
"silver-blue","blood"
"blood","on"
"on","the"
"the","fallen"
"fallen","leaves"
"leaves","harry"
"harry","saw"
"saw","that"
"that","hagrid"
"hagrid","looked"
"looked","very"
"very","worried"
"worried","could"
"could","a"
"a","werewolf"
"werewolf","be"
"be","killing"
"killing","the"
"the","unicorns"
"unicorns","harry"
"harry","asked"
"asked","not"
"not","fast"
"fast","enough"
"enough","said"
"said","hagrid"
"hagrid","it"
"it","not"
"not","easy"
"easy","ter"
"ter","catch"
"catch","a"
"a","unicorn"
"unicorn","they"
"they","powerful"
"powerful","magic"
"magic","creatures"
"creatures","i"
"i","never"
"never","knew"
"knew","one"
"one","ter"
"ter","be"
"be","hurt"
"hurt","before"
"before","they"
"they","walked"
"walked","past"
"past","a"
"a","mossy"
"mossy","tree"
"tree","stump"
"stump","harry"
"harry","could"
"could","hear"
"hear","running"
"running","water"
"water","there"
"there","must"
"must","be"
"be","a"
"a","stream"
"stream","somewhere"
"somewhere","close"
"close","by"
"by","there"
"there","were"
"were","still"
"still","spots"
"spots","of"
"of","unicorn"
"unicorn","blood"
"blood","here"
"here","and"
"and","there"
"there","along"
"along","the"
"the","winding"
"winding","path"
"path","you"
"you","all"
"all","right"
"right","hermione"
"hermione","hagrid"
"hagrid","whispered"
"whispered","don"
"don","worry"
"worry","it"
"it","can't"
"can't","gone"
"gone","far"
"far","if"
"if","it"
"it","this"
"this","badly"
"badly","hurt"
"hurt","an"
"an","then"
"then","we"
"we","be"
"be","able"
"able","ter"
"ter","get"
"get","behind"
"behind","that"
"that","tree"
"tree","hagrid"
"hagrid","seized"
"seized","harry"
"harry","and"
"and","hermione"
"hermione","and"
"and","hoisted"
"hoisted","them"
"them","off"
"off","the"
"the","path"
"path","behind"
"behind","a"
"a","towering"
"towering","oak"
"oak","he"
"he","pulled"
"pulled","out"
"out","an"
"an","arrow"
"arrow","and"
"and","fitted"
"fitted","it"
"it","into"
"into","his"
"his","crossbow"
"crossbow","raising"
"raising","it"
"it","ready"
"ready","to"
"to","fire"
"fire","the"
"the","three"
"three","of"
"of","them"
"them","listened"
"listened","something"
"something","was"
"was","slithering"
"slithering","over"
"over","dead"
"dead","leaves"
"leaves","nearby"
"nearby","it"
"it","sounded"
"sounded","like"
"like","a"
"a","cloak"
"cloak","trailing"
"trailing","along"
"along","the"
"the","ground"
"ground","hagrid"
"hagrid","was"
"was","squinting"
"squinting","up"
"up","the"
"the","dark"
"dark","path"
"path","but"
"but","after"
"after","a"
"a","few"
"few","seconds"
"seconds","the"
"the","sound"
"sound","faded"
"faded","away"
"away","i"
"i","knew"
"knew","it"
"it","he"
"he","murmured"
"murmured","there"
"there","summat"
"summat","in"
"in","here"
"here","that"
"that","shouldn"
"shouldn","be"
"be","a"
"a","werewolf"
"werewolf","harry"
"harry","suggested"
"suggested","that"
"that","wasn"
"wasn","no"
"no","werewolf"
"werewolf","an"
"an","it"
"it","wasn"
"wasn","no"
"no","unicorn"
"unicorn","neither"
"neither","said"
"said","hagrid"
"hagrid","grimly"
"grimly","right"
"right","follow"
"follow","me"
"me","but"
"but","careful"
"careful","now"
"now","they"
"they","walked"
"walked","more"
"more","slowly"
"slowly","ears"
"ears","straining"
"straining","for"
"for","the"
"the","faintest"
"faintest","sound"
"sound","suddenly"
"suddenly","in"
"in","a"
"a","clearing"
"clearing","ahead"
"ahead","something"
"something","definitely"
"definitely","moved"
"moved","who"
"who","there"
"there","hagrid"
"hagrid","called"
"called","show"
"show","yerself"
"yerself","i"
"i","armed"
"armed","and"
"and","into"
"into","the"
"the","clearing"
"clearing","came"
"came","was"
"was","it"
"it","a"
"a","man"
"man","or"
"or","a"
"a","horse"
"horse","to"
"to","the"
"the","waist"
"waist","a"
"a","man"
"man","with"
"with","red"
"red","hair"
"hair","and"
"and","beard"
"beard","but"
"but","below"
"below","that"
"that","was"
"was","a"
"a","horse"
"horse","gleaming"
"gleaming","chestnut"
"chestnut","body"
"body","with"
"with","a"
"a","long"
"long","reddish"
"reddish","tail"
"tail","harry"
"harry","and"
"and","hermione"
"hermione","jaws"
"jaws","dropped"
"dropped","oh"
"oh","it"
"it","you"
"you","ronan"
"ronan","said"
"said","hagrid"
"hagrid","in"
"in","relief"
"relief","how"
"how","are"
"are","yeh"
"yeh","he"
"he","walked"
"walked","forward"
"forward","and"
"and","shook"
"shook","the"
"the","centaur"
"centaur","hand"
"hand","good"
"good","evening"
"evening","to"
"to","you"
"you","hagrid"
"hagrid","said"
"said","ronan"
"ronan","he"
"he","had"
"had","a"
"a","deep"
"deep","sorrowful"
"sorrowful","voice"
"voice","were"
"were","you"
"you","going"
"going","to"
"to","shoot"
"shoot","me"
"me","ca"
"ca","n't"
"n't","be"
"be","too"
"too","careful"
"careful","ronan"
"ronan","said"
"said","hagrid"
"hagrid","patting"
"patting","his"
"his","crossbow"
"crossbow","there"
"there","summat"
"summat","bad"
"bad","loose"
"loose","in"
"in","this"
"this","forest"
"forest","this"
"this","is"
"is","harry"
"harry","potter"
"potter","an"
"an","hermione"
"hermione","granger"
"granger","by"
"by","the"
"the","way"
"way","students"
"students","up"
"up","at"
"at","the"
"the","school"
"school","an"
"an","this"
"this","is"
"is","ronan"
"ronan","you"
"you","two"
"two","he"
"he","a"
"a","centaur"
"centaur","we"
"we","noticed"
"noticed","said"
"said","hermione"
"hermione","faintly"
"faintly","good"
"good","evening"
"evening","said"
"said","ronan"
"ronan","students"
"students","are"
"are","you"
"you","and"
"and","do"
"do","you"
"you","learn"
"learn","much"
"much","up"
"up","at"
"at","the"
"the","school"
"school","erm"
"erm","a"
"a","bit"
"bit","said"
"said","hermione"
"hermione","timidly"
"timidly","a"
"a","bit"
"bit","well"
"well","that"
"that","something"
"something","ronan"
"ronan","sighed"
"sighed","he"
"he","flung"
"flung","back"
"back","his"
"his","head"
"head","and"
"and","stared"
"stared","at"
"at","the"
"the","sky"
"sky","mars"
"mars","is"
"is","bright"
"bright","tonight"
"tonight","yeah"
"yeah","said"
"said","hagrid"
"hagrid","glancing"
"glancing","up"
"up","too"
"too","listen"
"listen","i"
"i","glad"
"glad","we"
"we","run"
"run","inter"
"inter","yeh"
"yeh","ronan"
"ronan","there"
"there","a"
"a","unicorn"
"unicorn","bin"
"bin","hurt"
"hurt","you"
"you","seen"
"seen","anythin"
"anythin","ronan"
"ronan","did"
"did","n't"
"n't","answer"
"answer","immediately"
"immediately","he"
"he","stared"
"stared","unblinkingly"
"unblinkingly","upward"
"upward","then"
"then","sighed"
"sighed","again"
"again","always"
"always","the"
"the","innocent"
"innocent","are"
"are","the"
"the","first"
"first","victims"
"victims","he"
"he","said"
"said","so"
"so","it"
"it","has"
"has","been"
"been","for"
"for","ages"
"ages","past"
"past","so"
"so","it"
"it","is"
"is","now"
"now","yeah"
"yeah","said"
"said","hagrid"
"hagrid","but"
"but","have"
"have","yeh"
"yeh","seen"
"seen","anythin"
"anythin","ronan"
"ronan","anythin"
"anythin","unusual"
"unusual","mars"
"mars","is"
"is","bright"
"bright","tonight"
"tonight","ronan"
"ronan","repeated"
"repeated","while"
"while","hagrid"
"hagrid","watched"
"watched","him"
"him","impatiently"
"impatiently","unusually"
"unusually","bright"
"bright","yeah"
"yeah","but"
"but","i"
"i","was"
"was","meanin"
"meanin","anythin"
"anythin","unusual"
"unusual","a"
"a","bit"
"bit","nearer"
"nearer","home"
"home","said"
"said","hagrid"
"hagrid","so"
"so","yeh"
"yeh","have"
"have","n't"
"n't","noticed"
"noticed","anythin"
"anythin","strange"
"strange","yet"
"yet","again"
"again","ronan"
"ronan","took"
"took","a"
"a","while"
"while","to"
"to","answer"
"answer","at"
"at","last"
"last","he"
"he","said"
"said","the"
"the","forest"
"forest","hides"
"hides","many"
"many","secrets"
"secrets","a"
"a","movement"
"movement","in"
"in","the"
"the","trees"
"trees","behind"
"behind","ronan"
"ronan","made"
"made","hagrid"
"hagrid","raise"
"raise","his"
"his","bow"
"bow","again"
"again","but"
"but","it"
"it","was"
"was","only"
"only","a"
"a","second"
"second","centaur"
"centaur","black-haired"
"black-haired","and"
"and","and"
"and","wilder-looking"
"wilder-looking","than"
"than","ronan"
"ronan","hullo"
"hullo","bane"
"bane","said"
"said","hagrid"
"hagrid","all"
"all","right"
"right","good"
"good","evening"
"evening","hagrid"
"hagrid","i"
"i","hope"
"hope","you"
"you","are"
"are","well"
"well","well"
"well","enough"
"enough","look"
"look","i"
"i","jus"
"jus","bin"
"bin","askin"
"askin","ronan"
"ronan","you"
"you","seen"
"seen","anythin"
"anythin","odd"
"odd","in"
"in","here"
"here","lately"
"lately","there"
"there","a"
"a","unicorn"
"unicorn","bin"
"bin","injured"
"injured","would"
"would","yeh"
"yeh","know"
"know","anythin"
"anythin","about"
"about","it"
"it","bane"
"bane","walked"
"walked","over"
"over","to"
"to","stand"
"stand","next"
"next","to"
"to","ronan"
"ronan","he"
"he","looked"
"looked","skyward"
"skyward","mars"
"mars","is"
"is","bright"
"bright","tonight"
"tonight","he"
"he","said"
"said","simply"
"simply","we"
"we","heard"
"heard","said"
"said","hagrid"
"hagrid","grumpily"
"grumpily","well"
"well","if"
"if","either"
"either","of"
"of","you"
"you","do"
"do","see"
"see","anythin"
"anythin","let"
"let","me"
"me","know"
"know","wo"
"wo","n't"
"n't","yeh"
"yeh","we"
"we","be"
"be","off"
"off","then"
"then","harry"
"harry","and"
"and","hermione"
"hermione","followed"
"followed","him"
"him","out"
"out","of"
"of","the"
"the","clearing"
"clearing","staring"
"staring","over"
"over","their"
"their","shoulders"
"shoulders","at"
"at","ronan"
"ronan","and"
"and","bane"
"bane","until"
"until","the"
"the","trees"
"trees","blocked"
"blocked","their"
"their","view"
"view","never"
"never","said"
"said","hagrid"
"hagrid","irritably"
"irritably","try"
"try","an"
"an","get"
"get","a"
"a","straight"
"straight","answer"
"answer","out"
"out","of"
"of","a"
